"H1","H2","H3","H4","H5","procedure"
0.59674072265625,0.628707885742188,0.547134399414062,0.454360961914062,0.725982666015625,"graphicalMCP"
0.404022216796875,0.616531372070312,0.411056518554688,0.411697387695312,0.733787536621094,"graphicalMCP"
0.420478820800781,0.294097900390625,0.344070434570312,0.399559020996094,0.334983825683594,"graphicalMCP"
0.437347412109375,0.483695983886719,0.388046264648438,0.628448486328125,0.482872009277344,"graphicalMCP"
0.450881958007812,0.481193542480469,0.466896057128906,0.421669006347656,0.373344421386719,"graphicalMCP"
0.460563659667969,0.381660461425781,0.473236083984375,0.471878051757812,0.590614318847656,"graphicalMCP"
0.605155944824219,0.512489318847656,0.416534423828125,0.357475280761719,0.591346740722656,"graphicalMCP"
0.590476989746094,0.678321838378906,0.804008483886719,0.588264465332031,0.710380554199219,"graphicalMCP"
0.601264953613281,0.7193603515625,0.745918273925781,0.401565551757812,0.414215087890625,"graphicalMCP"
0.522201538085938,0.628440856933594,0.486824035644531,0.577339172363281,0.421676635742188,"graphicalMCP"
0.404632568359375,0.56951904296875,0.63690185546875,0.444564819335938,0.436241149902344,"graphicalMCP"
0.441543579101562,0.436691284179688,0.5643310546875,0.380157470703125,0.44989013671875,"graphicalMCP"
0.421218872070312,0.734878540039062,0.380218505859375,0.549720764160156,0.496597290039062,"graphicalMCP"
0.592781066894531,0.414199829101562,0.507431030273438,0.401763916015625,0.702888488769531,"graphicalMCP"
0.574653625488281,0.467117309570312,0.50506591796875,0.808738708496094,0.465316772460938,"graphicalMCP"
0.729896545410156,0.58990478515625,0.527198791503906,0.590812683105469,0.679000854492188,"graphicalMCP"
0.40966796875,0.647079467773438,0.527725219726562,0.505577087402344,0.714576721191406,"graphicalMCP"
0.530784606933594,0.778762817382812,0.770401000976562,0.449150085449219,0.781150817871094,"graphicalMCP"
0.735557556152344,0.538604736328125,0.706184387207031,0.580345153808594,0.718452453613281,"graphicalMCP"
0.695327758789062,0.461524963378906,0.533828735351562,0.720230102539062,0.605171203613281,"graphicalMCP"
0.735504150390625,0.644828796386719,0.716590881347656,0.523452758789062,0.582870483398438,"graphicalMCP"
0.538887023925781,0.388565063476562,0.72900390625,0.728225708007812,0.536033630371094,"graphicalMCP"
0.437179565429688,0.429069519042969,0.549613952636719,0.65924072265625,0.683082580566406,"graphicalMCP"
0.397392272949219,0.491180419921875,0.563369750976562,0.447853088378906,0.548759460449219,"graphicalMCP"
0.38653564453125,0.486122131347656,0.643264770507812,0.468208312988281,0.415206909179688,"graphicalMCP"
0.6070556640625,0.442527770996094,0.558570861816406,0.425628662109375,0.50225830078125,"graphicalMCP"
0.675445556640625,0.621780395507812,0.500434875488281,0.630386352539062,0.784774780273438,"graphicalMCP"
0.375724792480469,0.432632446289062,0.795944213867188,0.424644470214844,0.468070983886719,"graphicalMCP"
0.691612243652344,0.588882446289062,0.44964599609375,0.54864501953125,0.79071044921875,"graphicalMCP"
0.339988708496094,0.478622436523438,0.3455810546875,0.463607788085938,0.380714416503906,"graphicalMCP"
0.694854736328125,0.611236572265625,0.601356506347656,0.740684509277344,0.436904907226562,"graphicalMCP"
0.634490966796875,0.72625732421875,0.604408264160156,0.822547912597656,0.630294799804688,"graphicalMCP"
0.500648498535156,0.627830505371094,0.694786071777344,0.538345336914062,0.755569458007812,"graphicalMCP"
0.465560913085938,0.738090515136719,0.616989135742188,0.557395935058594,0.567481994628906,"graphicalMCP"
0.661781311035156,0.422256469726562,0.75738525390625,0.638267517089844,0.412734985351562,"graphicalMCP"
0.416839599609375,0.468658447265625,0.419792175292969,0.532974243164062,0.715469360351562,"graphicalMCP"
0.421882629394531,0.615264892578125,0.474494934082031,0.654739379882812,0.5318603515625,"graphicalMCP"
0.744781494140625,0.808753967285156,0.427627563476562,0.397323608398438,0.769050598144531,"graphicalMCP"
0.561698913574219,0.779518127441406,0.628654479980469,0.672386169433594,0.510772705078125,"graphicalMCP"
0.686058044433594,0.775093078613281,0.752639770507812,0.527755737304688,0.660285949707031,"graphicalMCP"
0.699638366699219,0.621955871582031,0.720108032226562,0.43487548828125,0.635139465332031,"graphicalMCP"
0.476348876953125,0.616218566894531,0.575790405273438,0.361129760742188,0.413398742675781,"graphicalMCP"
0.474082946777344,0.528533935546875,0.618568420410156,0.533050537109375,0.598472595214844,"graphicalMCP"
0.498641967773438,0.517082214355469,0.531967163085938,0.6444091796875,0.525131225585938,"graphicalMCP"
0.411689758300781,0.663864135742188,0.485755920410156,0.5126953125,0.371284484863281,"graphicalMCP"
0.768516540527344,0.647087097167969,0.791038513183594,0.551582336425781,0.602577209472656,"graphicalMCP"
0.698432922363281,0.535263061523438,0.665260314941406,0.679168701171875,0.798988342285156,"graphicalMCP"
0.582550048828125,0.480270385742188,0.695465087890625,0.427589416503906,0.705284118652344,"graphicalMCP"
0.511154174804688,0.591163635253906,0.55487060546875,0.781883239746094,0.429161071777344,"graphicalMCP"
0.409904479980469,0.494850158691406,0.525215148925781,0.452713012695312,0.526504516601562,"graphicalMCP"
0.375404357910156,0.441604614257812,0.376426696777344,0.396400451660156,0.393402099609375,"graphicalMCP"
0.392410278320312,0.430694580078125,0.569351196289062,0.425422668457031,0.528038024902344,"graphicalMCP"
0.417304992675781,0.361427307128906,0.412910461425781,0.444984436035156,0.563140869140625,"graphicalMCP"
0.543601989746094,0.714256286621094,0.540443420410156,0.412185668945312,0.483291625976562,"graphicalMCP"
0.4342041015625,0.706504821777344,0.718727111816406,0.421920776367188,0.654701232910156,"graphicalMCP"
0.571090698242188,0.457298278808594,0.7620849609375,0.678352355957031,0.491600036621094,"graphicalMCP"
0.368682861328125,0.403030395507812,0.396095275878906,0.680427551269531,0.648338317871094,"graphicalMCP"
0.610427856445312,0.608154296875,0.711402893066406,0.5712890625,0.650917053222656,"graphicalMCP"
0.495811462402344,0.510848999023438,0.496940612792969,0.451194763183594,0.510383605957031,"graphicalMCP"
0.677352905273438,0.555503845214844,0.511314392089844,0.514533996582031,0.51513671875,"graphicalMCP"
0.497505187988281,0.464340209960938,0.745407104492188,0.4547119140625,0.5069580078125,"graphicalMCP"
0.6566162109375,0.467178344726562,0.491401672363281,0.427879333496094,0.447662353515625,"graphicalMCP"
0.547737121582031,0.668197631835938,0.371353149414062,0.379898071289062,0.504318237304688,"graphicalMCP"
0.513023376464844,0.697578430175781,0.4788818359375,0.550849914550781,0.610397338867188,"graphicalMCP"
0.429641723632812,0.450813293457031,0.363723754882812,0.573486328125,0.481307983398438,"graphicalMCP"
0.500022888183594,0.425552368164062,0.562141418457031,0.783332824707031,0.479598999023438,"graphicalMCP"
0.608367919921875,0.631454467773438,0.742294311523438,0.61126708984375,0.75445556640625,"graphicalMCP"
0.556236267089844,0.517822265625,0.650901794433594,0.514884948730469,0.445892333984375,"graphicalMCP"
0.627174377441406,0.474716186523438,0.610946655273438,0.404884338378906,0.583160400390625,"graphicalMCP"
0.561233520507812,0.393028259277344,0.51043701171875,0.522842407226562,0.417648315429688,"graphicalMCP"
0.547653198242188,0.467262268066406,0.539581298828125,0.699508666992188,0.464691162109375,"graphicalMCP"
0.702713012695312,0.65386962890625,0.569770812988281,0.423500061035156,0.594306945800781,"graphicalMCP"
0.552940368652344,0.497688293457031,0.590194702148438,0.592338562011719,0.701652526855469,"graphicalMCP"
0.468421936035156,0.556770324707031,0.637908935546875,0.581817626953125,0.605178833007812,"graphicalMCP"
0.638458251953125,0.596282958984375,0.543777465820312,0.76519775390625,0.800773620605469,"graphicalMCP"
0.447257995605469,0.370582580566406,0.4825439453125,0.390731811523438,0.319038391113281,"graphicalMCP"
0.498336791992188,0.733711242675781,0.725448608398438,0.587669372558594,0.597373962402344,"graphicalMCP"
0.48480224609375,0.539512634277344,0.653114318847656,0.557022094726562,0.526634216308594,"graphicalMCP"
0.594444274902344,0.634414672851562,0.613677978515625,0.544868469238281,0.740348815917969,"graphicalMCP"
0.696784973144531,0.483360290527344,0.716415405273438,0.760780334472656,0.46990966796875,"graphicalMCP"
0.695899963378906,0.497215270996094,0.706886291503906,0.42315673828125,0.694686889648438,"graphicalMCP"
0.518524169921875,0.57415771484375,0.397232055664062,0.441459655761719,0.747390747070312,"graphicalMCP"
0.41766357421875,0.59228515625,0.732490539550781,0.582405090332031,0.513999938964844,"graphicalMCP"
0.408531188964844,0.61798095703125,0.498878479003906,0.520721435546875,0.565208435058594,"graphicalMCP"
0.543785095214844,0.6336669921875,0.718223571777344,0.786972045898438,0.610107421875,"graphicalMCP"
0.467880249023438,0.396430969238281,0.373725891113281,0.399742126464844,0.464424133300781,"graphicalMCP"
0.45068359375,0.394142150878906,0.375946044921875,0.388481140136719,0.401153564453125,"graphicalMCP"
0.544151306152344,0.520606994628906,0.718177795410156,0.528579711914062,0.402091979980469,"graphicalMCP"
0.505828857421875,0.762886047363281,0.390121459960938,0.449371337890625,0.586044311523438,"graphicalMCP"
0.4676513671875,0.643562316894531,0.600364685058594,0.427787780761719,0.484916687011719,"graphicalMCP"
0.59979248046875,0.700897216796875,0.644088745117188,0.504837036132812,0.67633056640625,"graphicalMCP"
0.584503173828125,0.619659423828125,0.768913269042969,0.670860290527344,0.798744201660156,"graphicalMCP"
0.609123229980469,0.74346923828125,0.577110290527344,0.781600952148438,0.409393310546875,"graphicalMCP"
0.388023376464844,0.423606872558594,0.488113403320312,0.597198486328125,0.580207824707031,"graphicalMCP"
0.548934936523438,0.508316040039062,0.553741455078125,0.515579223632812,0.571563720703125,"graphicalMCP"
0.53314208984375,0.418434143066406,0.744346618652344,0.560089111328125,0.655876159667969,"graphicalMCP"
0.436454772949219,0.490501403808594,0.765235900878906,0.525787353515625,0.39422607421875,"graphicalMCP"
0.533836364746094,0.481315612792969,0.37518310546875,0.3914794921875,0.682113647460938,"graphicalMCP"
0.564559936523438,0.50006103515625,0.630210876464844,0.37548828125,0.525146484375,"graphicalMCP"
0.688064575195312,0.441886901855469,0.401885986328125,0.50445556640625,0.474403381347656,"graphicalMCP"
0.417060852050781,0.411781311035156,0.51202392578125,0.613815307617188,0.555534362792969,"graphicalMCP"
0.696418762207031,0.775558471679688,0.42462158203125,0.643836975097656,0.781608581542969,"graphicalMCP"
0.746910095214844,0.592979431152344,0.425811767578125,0.440414428710938,0.729667663574219,"graphicalMCP"
0.397628784179688,0.572494506835938,0.459625244140625,0.723945617675781,0.558319091796875,"graphicalMCP"
0.471717834472656,0.480026245117188,0.672660827636719,0.478935241699219,0.425827026367188,"graphicalMCP"
0.68353271484375,0.767623901367188,0.42266845703125,0.702873229980469,0.595558166503906,"graphicalMCP"
0.756881713867188,0.516159057617188,0.431900024414062,0.454513549804688,0.405799865722656,"graphicalMCP"
0.465217590332031,0.405586242675781,0.5665283203125,0.724510192871094,0.488265991210938,"graphicalMCP"
0.519882202148438,0.420501708984375,0.466293334960938,0.400093078613281,0.738052368164062,"graphicalMCP"
0.513214111328125,0.654701232910156,0.557571411132812,0.604820251464844,0.497474670410156,"graphicalMCP"
0.406257629394531,0.500625610351562,0.510543823242188,0.672210693359375,0.465789794921875,"graphicalMCP"
0.449935913085938,0.73046875,0.729057312011719,0.553443908691406,0.601127624511719,"graphicalMCP"
0.527587890625,0.574119567871094,0.503799438476562,0.483505249023438,0.509231567382812,"graphicalMCP"
0.632843017578125,0.7008056640625,0.636383056640625,0.533241271972656,0.42584228515625,"graphicalMCP"
0.745628356933594,0.546531677246094,0.476905822753906,0.416259765625,0.458274841308594,"graphicalMCP"
0.752937316894531,0.784149169921875,0.763809204101562,0.7677001953125,0.678810119628906,"graphicalMCP"
0.566703796386719,0.65185546875,0.412956237792969,0.601341247558594,0.554039001464844,"graphicalMCP"
0.380203247070312,0.687294006347656,0.475669860839844,0.522880554199219,0.41650390625,"graphicalMCP"
0.40313720703125,0.509750366210938,0.407081604003906,0.704002380371094,0.783561706542969,"graphicalMCP"
0.379539489746094,0.402145385742188,0.531211853027344,0.442214965820312,0.3604736328125,"graphicalMCP"
0.618804931640625,0.636604309082031,0.644546508789062,0.683151245117188,0.560096740722656,"graphicalMCP"
0.504623413085938,0.665962219238281,0.691841125488281,0.460922241210938,0.457138061523438,"graphicalMCP"
0.516426086425781,0.746490478515625,0.79119873046875,0.642730712890625,0.588165283203125,"graphicalMCP"
0.419715881347656,0.490432739257812,0.701553344726562,0.431068420410156,0.468612670898438,"graphicalMCP"
0.621681213378906,0.640899658203125,0.645927429199219,0.642082214355469,0.701095581054688,"graphicalMCP"
0.469528198242188,0.835227966308594,0.568855285644531,0.56512451171875,0.620185852050781,"graphicalMCP"
0.4918212890625,0.414657592773438,0.451080322265625,0.483932495117188,0.615104675292969,"graphicalMCP"
0.525566101074219,0.478248596191406,0.596992492675781,0.648002624511719,0.429229736328125,"graphicalMCP"
0.474517822265625,0.564300537109375,0.695655822753906,0.551414489746094,0.564155578613281,"graphicalMCP"
0.508773803710938,0.41717529296875,0.423027038574219,0.431678771972656,0.513885498046875,"graphicalMCP"
0.625602722167969,0.516448974609375,0.454811096191406,0.702285766601562,0.495216369628906,"graphicalMCP"
0.644294738769531,0.541587829589844,0.502388000488281,0.448333740234375,0.556632995605469,"graphicalMCP"
0.710281372070312,0.705360412597656,0.429420471191406,0.61956787109375,0.660140991210938,"graphicalMCP"
0.520896911621094,0.401763916015625,0.634307861328125,0.765037536621094,0.463951110839844,"graphicalMCP"
0.412681579589844,0.395401000976562,0.408920288085938,0.501060485839844,0.490318298339844,"graphicalMCP"
0.612091064453125,0.454597473144531,0.57196044921875,0.709327697753906,0.4951171875,"graphicalMCP"
0.560447692871094,0.801055908203125,0.482063293457031,0.491912841796875,0.731986999511719,"graphicalMCP"
0.423728942871094,0.630058288574219,0.550453186035156,0.7711181640625,0.596466064453125,"graphicalMCP"
0.452125549316406,0.650871276855469,0.48992919921875,0.779518127441406,0.746757507324219,"graphicalMCP"
0.412406921386719,0.3768310546875,0.496452331542969,0.514167785644531,0.744667053222656,"graphicalMCP"
0.699325561523438,0.417709350585938,0.575538635253906,0.368637084960938,0.402908325195312,"graphicalMCP"
0.661895751953125,0.705131530761719,0.459281921386719,0.503837585449219,0.460502624511719,"graphicalMCP"
0.725242614746094,0.664222717285156,0.466026306152344,0.774497985839844,0.724655151367188,"graphicalMCP"
0.564476013183594,0.618156433105469,0.5113525390625,0.690803527832031,0.514411926269531,"graphicalMCP"
0.590507507324219,0.564735412597656,0.581619262695312,0.532005310058594,0.543098449707031,"graphicalMCP"
0.662345886230469,0.675704956054688,0.457878112792969,0.391433715820312,0.603485107421875,"graphicalMCP"
0.644287109375,0.500335693359375,0.743110656738281,0.696670532226562,0.702072143554688,"graphicalMCP"
0.661689758300781,0.501487731933594,0.641578674316406,0.522178649902344,0.559272766113281,"graphicalMCP"
0.556449890136719,0.36505126953125,0.556930541992188,0.419990539550781,0.389137268066406,"graphicalMCP"
0.393928527832031,0.480728149414062,0.61163330078125,0.676475524902344,0.704536437988281,"graphicalMCP"
0.720993041992188,0.650360107421875,0.439399719238281,0.437255859375,0.687904357910156,"graphicalMCP"
0.589599609375,0.584091186523438,0.674339294433594,0.451370239257812,0.513107299804688,"graphicalMCP"
0.365310668945312,0.500534057617188,0.371345520019531,0.69140625,0.417617797851562,"graphicalMCP"
0.543685913085938,0.464675903320312,0.655067443847656,0.59539794921875,0.509521484375,"graphicalMCP"
0.417633056640625,0.409149169921875,0.43023681640625,0.496452331542969,0.392311096191406,"graphicalMCP"
0.503463745117188,0.397514343261719,0.507369995117188,0.441299438476562,0.810676574707031,"graphicalMCP"
0.725997924804688,0.556968688964844,0.494476318359375,0.430633544921875,0.755516052246094,"graphicalMCP"
0.531494140625,0.590187072753906,0.55499267578125,0.40826416015625,0.531723022460938,"graphicalMCP"
0.466217041015625,0.44793701171875,0.418182373046875,0.373146057128906,0.62677001953125,"graphicalMCP"
0.466972351074219,0.639358520507812,0.475318908691406,0.529838562011719,0.533927917480469,"graphicalMCP"
0.43756103515625,0.692886352539062,0.537399291992188,0.450477600097656,0.717033386230469,"graphicalMCP"
0.805557250976562,0.702293395996094,0.696502685546875,0.718559265136719,0.691375732421875,"graphicalMCP"
0.736801147460938,0.602714538574219,0.660690307617188,0.68499755859375,0.557647705078125,"graphicalMCP"
0.66778564453125,0.529747009277344,0.673385620117188,0.696670532226562,0.676033020019531,"graphicalMCP"
0.438941955566406,0.329574584960938,0.496810913085938,0.338241577148438,0.370750427246094,"graphicalMCP"
0.737747192382812,0.790512084960938,0.713714599609375,0.586685180664062,0.615646362304688,"graphicalMCP"
0.50628662109375,0.412490844726562,0.531463623046875,0.597084045410156,0.446968078613281,"graphicalMCP"
0.410980224609375,0.469001770019531,0.470375061035156,0.431770324707031,0.343940734863281,"graphicalMCP"
0.438522338867188,0.655387878417969,0.60565185546875,0.438591003417969,0.597625732421875,"graphicalMCP"
0.444831848144531,0.732551574707031,0.551483154296875,0.613639831542969,0.430740356445312,"graphicalMCP"
0.405929565429688,0.651130676269531,0.433441162109375,0.463668823242188,0.629875183105469,"graphicalMCP"
0.379615783691406,0.386604309082031,0.380264282226562,0.402297973632812,0.319419860839844,"graphicalMCP"
0.480316162109375,0.533821105957031,0.601058959960938,0.381355285644531,0.606826782226562,"graphicalMCP"
0.558120727539062,0.597808837890625,0.780555725097656,0.610603332519531,0.471763610839844,"graphicalMCP"
0.464729309082031,0.450607299804688,0.584671020507812,0.538932800292969,0.401542663574219,"graphicalMCP"
0.600204467773438,0.698417663574219,0.686195373535156,0.738815307617188,0.585609436035156,"graphicalMCP"
0.441276550292969,0.706748962402344,0.371833801269531,0.400077819824219,0.582412719726562,"graphicalMCP"
0.699310302734375,0.701286315917969,0.595603942871094,0.510581970214844,0.642745971679688,"graphicalMCP"
0.650146484375,0.505256652832031,0.786758422851562,0.426460266113281,0.709243774414062,"graphicalMCP"
0.514846801757812,0.742546081542969,0.592971801757812,0.652046203613281,0.651527404785156,"graphicalMCP"
0.478317260742188,0.456672668457031,0.351951599121094,0.528602600097656,0.465309143066406,"graphicalMCP"
0.427291870117188,0.762321472167969,0.47344970703125,0.551254272460938,0.69476318359375,"graphicalMCP"
0.431114196777344,0.436088562011719,0.647819519042969,0.709945678710938,0.710113525390625,"graphicalMCP"
0.512557983398438,0.379791259765625,0.469337463378906,0.518424987792969,0.430877685546875,"graphicalMCP"
0.590446472167969,0.519798278808594,0.455795288085938,0.392936706542969,0.482131958007812,"graphicalMCP"
0.473831176757812,0.569511413574219,0.491592407226562,0.747894287109375,0.618705749511719,"graphicalMCP"
0.700592041015625,0.558616638183594,0.541549682617188,0.500106811523438,0.454765319824219,"graphicalMCP"
0.424110412597656,0.391990661621094,0.457115173339844,0.489303588867188,0.578834533691406,"graphicalMCP"
0.4686279296875,0.498237609863281,0.642623901367188,0.572479248046875,0.676887512207031,"graphicalMCP"
0.616920471191406,0.499046325683594,0.505035400390625,0.672569274902344,0.660301208496094,"graphicalMCP"
0.48699951171875,0.546165466308594,0.616874694824219,0.519256591796875,0.637542724609375,"graphicalMCP"
0.59942626953125,0.675315856933594,0.602745056152344,0.392105102539062,0.430656433105469,"graphicalMCP"
0.38519287109375,0.660606384277344,0.761955261230469,0.397354125976562,0.395561218261719,"graphicalMCP"
0.479698181152344,0.445289611816406,0.616294860839844,0.52734375,0.355354309082031,"graphicalMCP"
0.589996337890625,0.757415771484375,0.750999450683594,0.42340087890625,0.526168823242188,"graphicalMCP"
0.509078979492188,0.444625854492188,0.747650146484375,0.452499389648438,0.515235900878906,"graphicalMCP"
0.443710327148438,0.64404296875,0.495330810546875,0.544708251953125,0.413673400878906,"graphicalMCP"
0.548713684082031,0.563880920410156,0.427711486816406,0.457633972167969,0.516876220703125,"graphicalMCP"
0.692611694335938,0.476325988769531,0.452865600585938,0.635101318359375,0.682708740234375,"graphicalMCP"
0.538055419921875,0.432113647460938,0.569450378417969,0.718154907226562,0.500961303710938,"graphicalMCP"
0.340164184570312,0.406661987304688,0.408012390136719,0.581710815429688,0.599075317382812,"graphicalMCP"
0.673492431640625,0.692367553710938,0.580062866210938,0.725601196289062,0.650566101074219,"graphicalMCP"
0.484893798828125,0.412055969238281,0.728500366210938,0.662811279296875,0.414138793945312,"graphicalMCP"
0.519279479980469,0.439483642578125,0.388450622558594,0.513702392578125,0.519577026367188,"graphicalMCP"
0.558448791503906,0.42132568359375,0.467056274414062,0.735000610351562,0.508056640625,"graphicalMCP"
0.364509582519531,0.508232116699219,0.492538452148438,0.420845031738281,0.381317138671875,"graphicalMCP"
0.552299499511719,0.758270263671875,0.754623413085938,0.579551696777344,0.666007995605469,"graphicalMCP"
0.61859130859375,0.548439025878906,0.449089050292969,0.4451904296875,0.611717224121094,"graphicalMCP"
0.56878662109375,0.735145568847656,0.637306213378906,0.796043395996094,0.495277404785156,"graphicalMCP"
0.516494750976562,0.44293212890625,0.451187133789062,0.520103454589844,0.647994995117188,"graphicalMCP"
0.557014465332031,0.589012145996094,0.674263000488281,0.6270751953125,0.393356323242188,"graphicalMCP"
0.603050231933594,0.609298706054688,0.564842224121094,0.481529235839844,0.653007507324219,"graphicalMCP"
0.688529968261719,0.732780456542969,0.680747985839844,0.595573425292969,0.647491455078125,"graphicalMCP"
0.418220520019531,0.56591796875,0.445091247558594,0.633842468261719,0.484207153320312,"graphicalMCP"
0.448432922363281,0.786201477050781,0.509010314941406,0.483406066894531,0.377548217773438,"graphicalMCP"
0.48028564453125,0.538124084472656,0.668411254882812,0.656059265136719,0.678787231445312,"graphicalMCP"
0.72015380859375,0.416038513183594,0.391647338867188,0.479179382324219,0.484199523925781,"graphicalMCP"
0.407913208007812,0.729156494140625,0.456947326660156,0.492378234863281,0.4490966796875,"graphicalMCP"
0.74285888671875,0.640861511230469,0.633331298828125,0.714080810546875,0.6700439453125,"graphicalMCP"
0.581230163574219,0.711677551269531,0.419540405273438,0.476730346679688,0.523422241210938,"graphicalMCP"
0.554573059082031,0.400581359863281,0.617225646972656,0.691864013671875,0.602981567382812,"graphicalMCP"
0.475135803222656,0.379562377929688,0.470024108886719,0.49639892578125,0.548561096191406,"graphicalMCP"
0.489265441894531,0.464691162109375,0.455940246582031,0.400680541992188,0.782539367675781,"graphicalMCP"
0.666259765625,0.455039978027344,0.61138916015625,0.467422485351562,0.392158508300781,"graphicalMCP"
0.390388488769531,0.509208679199219,0.5860595703125,0.551063537597656,0.410163879394531,"graphicalMCP"
0.391830444335938,0.679458618164062,0.679649353027344,0.457984924316406,0.49822998046875,"graphicalMCP"
0.544845581054688,0.398048400878906,0.561866760253906,0.511672973632812,0.377067565917969,"graphicalMCP"
0.464454650878906,0.777534484863281,0.703239440917969,0.478218078613281,0.810317993164062,"graphicalMCP"
0.528854370117188,0.373970031738281,0.505699157714844,0.421379089355469,0.380523681640625,"graphicalMCP"
0.74700927734375,0.51708984375,0.451156616210938,0.634963989257812,0.739616394042969,"graphicalMCP"
0.439605712890625,0.3642578125,0.403968811035156,0.384498596191406,0.514976501464844,"graphicalMCP"
0.775177001953125,0.569625854492188,0.7569580078125,0.673088073730469,0.757087707519531,"graphicalMCP"
0.41656494140625,0.734909057617188,0.777168273925781,0.584121704101562,0.534133911132812,"graphicalMCP"
0.625022888183594,0.6595458984375,0.618385314941406,0.627944946289062,0.591232299804688,"graphicalMCP"
0.746871948242188,0.410209655761719,0.514694213867188,0.510574340820312,0.550933837890625,"graphicalMCP"
0.757392883300781,0.597770690917969,0.604873657226562,0.488388061523438,0.414108276367188,"graphicalMCP"
0.636589050292969,0.744461059570312,0.473411560058594,0.569755554199219,0.486686706542969,"graphicalMCP"
0.567054748535156,0.697395324707031,0.65655517578125,0.574424743652344,0.609840393066406,"graphicalMCP"
0.756889343261719,0.548370361328125,0.741371154785156,0.631996154785156,0.519874572753906,"graphicalMCP"
0.473152160644531,0.450935363769531,0.659942626953125,0.557807922363281,0.390571594238281,"graphicalMCP"
0.661598205566406,0.693359375,0.578376770019531,0.614151000976562,0.635635375976562,"graphicalMCP"
0.637977600097656,0.450836181640625,0.702995300292969,0.626029968261719,0.401107788085938,"graphicalMCP"
0.387298583984375,0.461212158203125,0.403633117675781,0.605278015136719,0.780059814453125,"graphicalMCP"
0.529891967773438,0.548538208007812,0.514610290527344,0.49310302734375,0.680442810058594,"graphicalMCP"
0.767196655273438,0.521202087402344,0.580169677734375,0.68389892578125,0.570732116699219,"graphicalMCP"
0.665313720703125,0.575553894042969,0.762611389160156,0.745994567871094,0.637802124023438,"graphicalMCP"
0.36907958984375,0.398666381835938,0.585647583007812,0.574417114257812,0.620933532714844,"graphicalMCP"
0.492424011230469,0.387847900390625,0.608619689941406,0.709136962890625,0.555648803710938,"graphicalMCP"
0.505935668945312,0.68756103515625,0.675834655761719,0.645881652832031,0.690376281738281,"graphicalMCP"
0.462081909179688,0.784950256347656,0.759468078613281,0.545417785644531,0.473770141601562,"graphicalMCP"
0.552978515625,0.363533020019531,0.380722045898438,0.587882995605469,0.375839233398438,"graphicalMCP"
0.719528198242188,0.742752075195312,0.77490234375,0.691436767578125,0.683807373046875,"graphicalMCP"
0.369598388671875,0.364387512207031,0.437995910644531,0.402236938476562,0.458587646484375,"graphicalMCP"
0.539031982421875,0.611083984375,0.493400573730469,0.649154663085938,0.699661254882812,"graphicalMCP"
0.503631591796875,0.4046630859375,0.744903564453125,0.560012817382812,0.547286987304688,"graphicalMCP"
